instructor,instructor_first_name,course,course_name,num_excellence_awards,num_outstanding_awards,uiuc_award,national_award,rmp_num_reviews,rmp_rating,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,term,num_sections,gened,num_semesters,num_students,avg_gpa,total_faculty_awards,teaching_next_semester
Zhu,Ruoqing,STAT 432: Basics of Statistical Learning,Basics of Statistical Learning,3.0,0.0,[],[],28.0,3.2,0.10526315789473684,0.47368421052631576,0.15601503759398497,0.07142857142857142,0.06390977443609022,0.045112781954887216,0.020676691729323307,0.016917293233082706,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.0037593984962406013,0.020676691729323307,"['fa2018', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2022', 'fa2025', 'sp2021']",9.0,,7,532.0,3.5530075187969925,0,True
Lee,Hyoeun,STAT 432: Basics of Statistical Learning,Basics of Statistical Learning,0.0,0.0,[],[],0.0,,0.22018348623853212,0.27522935779816515,0.21100917431192662,0.06422018348623854,0.14678899082568808,0.03669724770642202,0.0,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,"['fa2022', 'sp2023', 'fa2025']",2.0,,2,109.0,3.5999999999999996,0,True
Dayanikli,Gokce,STAT 432: Basics of Statistical Learning,Basics of Statistical Learning,1.0,0.0,[],[],0.0,,0.11851851851851852,0.362962962962963,0.16296296296296298,0.0962962962962963,0.1037037037037037,0.05925925925925926,0.05185185185185185,0.022222222222222223,0.014814814814814815,0.0,0.0,0.007407407407407408,0.0,"['sp2024', 'sp2025']",2.0,,1,135.0,3.508962962962963,0,False
Dalpiaz,David,STAT 432: Basics of Statistical Learning,Basics of Statistical Learning,10.0,1.0,[],[],30.0,3.3,0.2073170731707317,0.4878048780487805,0.08536585365853659,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.036585365853658534,"['fa2019', 'fa2020', 'sp2018', 'sp2020', 'sp2021']",6.0,,5,82.0,3.4960975609756106,0,False
Stepanov,Alexey,STAT 433: Stochastic Processes,Stochastic Processes,17.0,6.0,[],[],191.0,4.2,0.17434210526315788,0.40789473684210525,0.1118421052631579,0.06907894736842106,0.08552631578947369,0.07236842105263158,0.013157894736842105,0.01644736842105263,0.029605263157894735,0.0,0.006578947368421052,0.003289473684210526,0.009868421052631578,"['fa2019', 'fa2020', 'fa2023', 'fa2024', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'sp2025']",9.0,,9,304.0,3.5410197368421055,0,False
Ellison,Victoria,STAT 437: Unsupervised Learning,Unsupervised Learning,4.0,0.0,[],[],0.0,,0.17058823529411765,0.4647058823529412,0.15294117647058825,0.08235294117647059,0.052941176470588235,0.029411764705882353,0.01764705882352941,0.0058823529411764705,0.0,0.011764705882352941,0.0,0.0058823529411764705,0.0058823529411764705,"['fa2023', 'fa2024', 'sp2024', 'sp2025', 'fa2025']",3.0,,3,170.0,3.6865294117647056,0,True
Unger,David,STAT 440: Statistical Data Management,Statistical Data Management,10.0,0.0,[],[],25.0,4.0,0.30303030303030304,0.3939393939393939,0.09090909090909091,0.0,0.09090909090909091,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2016', 'fa2018', 'fa2019', 'fa2020', 'sp2017', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'fa2017']",11.0,,10,33.0,3.717878787878788,0,False
Kinson,Christopher,STAT 440: Statistical Data Management,Statistical Data Management,1.0,0.0,[],[],29.0,1.9,0.10828025477707007,0.6675159235668789,0.0,0.0,0.14904458598726114,0.0,0.0,0.0535031847133758,0.0,0.0,0.007643312101910828,0.0,0.014012738853503185,"['fa2018', 'fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'fa2025', 'sp2025']",15.0,,10,785.0,3.664968152866242,0,True
Glosemeyer,Darren,STAT 443: Professional Statistics,Professional Statistics,4.0,0.0,[],[],9.0,4.1,0.006896551724137931,0.3586206896551724,0.3103448275862069,0.1482758620689655,0.08275862068965517,0.03103448275862069,0.010344827586206896,0.027586206896551724,0.010344827586206896,0.0,0.0034482758620689655,0.0,0.010344827586206896,"['fa2016', 'fa2018', 'fa2019', 'fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'sp2024', 'fa2017', 'fa2025', 'sp2025']",13.0,,14,290.0,3.5259310344827584,0,True
Eddelbuettel,Dirk,STAT 447: Data Science Programming Methods,Data Science Programming Methods,0.0,0.0,[],[],8.0,1.3,0.10429447852760736,0.22085889570552147,0.26993865030674846,0.13496932515337423,0.13496932515337423,0.04294478527607362,0.018404907975460124,0.049079754601226995,0.006134969325153374,0.006134969325153374,0.0,0.006134969325153374,0.006134969325153374,"['fa2021', 'fa2022', 'sp2024', 'sp2025']",3.0,,3,163.0,3.423865030674847,0,False
Singh,Matthew,STAT 447: Data Science Programming Methods,Data Science Programming Methods,0.0,0.0,[],[],0.0,,0.04081632653061224,0.8775510204081632,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['fa2024'],1.0,,1,49.0,3.945510204081632,0,False
Glosemeyer,Darren,STAT 448: Advanced Data Analysis,Advanced Data Analysis,4.0,0.0,[],[],9.0,4.1,0.01485148514851485,0.2871287128712871,0.15346534653465346,0.14356435643564355,0.13861386138613863,0.10396039603960396,0.04455445544554455,0.024752475247524754,0.0297029702970297,0.019801980198019802,0.01485148514851485,0.0,0.024752475247524754,"['fa2016', 'fa2018', 'fa2022', 'sp2017', 'sp2018', 'sp2020', 'sp2021', 'sp2022', 'sp2024', 'sp2025', 'fa2025']",10.0,,9,202.0,3.186732673267327,0,True
Bravo De Guenni,Lelys,STAT 448: Advanced Data Analysis,Advanced Data Analysis,1.0,0.0,[],[],0.0,,0.2696245733788396,0.27986348122866894,0.11945392491467577,0.09897610921501707,0.06825938566552901,0.07167235494880546,0.030716723549488054,0.020477815699658702,0.020477815699658702,0.0034129692832764505,0.0,0.0034129692832764505,0.013651877133105802,"['fa2023', 'fa2024', 'sp2022', 'sp2023', 'sp2024', 'fa2020', 'fa2025', 'sp2025']",6.0,,6,293.0,3.5156313993174066,0,True
Kinson,Christopher,STAT 448: Advanced Data Analysis,Advanced Data Analysis,1.0,0.0,[],[],29.0,1.9,0.05555555555555555,0.8518518518518519,0.0,0.0,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2018', 'fa2019', 'fa2020', 'sp2018', 'sp2019', 'sp2020', 'sp2023', 'fa2017']",10.0,,8,54.0,3.9074074074074074,0,False
Wang,Yuexi,STAT 480: Big Data Analytics,Big Data Analytics,0.0,0.0,[],[],0.0,,0.03260869565217391,0.4782608695652174,0.14673913043478262,0.14130434782608695,0.08695652173913043,0.059782608695652176,0.010869565217391304,0.016304347826086956,0.010869565217391304,0.010869565217391304,0.0,0.0,0.005434782608695652,"['fa2023', 'fa2024']",4.0,,2,184.0,3.5635869565217395,0,False
Balamuta,James,STAT 480: Data Science Foundations,Data Science Foundations,0.0,0.0,[],[],0.0,,0.1111111111111111,0.6222222222222222,0.08888888888888889,0.022222222222222223,0.08888888888888889,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.044444444444444446,['sp2022'],1.0,,1,45.0,3.644666666666667,0,False
Linville,Charles,STAT 480: Data Science Foundations,Data Science Foundations,0.0,0.0,[],[],11.0,2.5,0.3076923076923077,0.4358974358974359,0.10256410256410256,0.0,0.0,0.07692307692307693,0.0,0.05128205128205128,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,"['fa2019', 'sp2021']",4.0,,2,78.0,3.6715384615384616,0,False
Chen,Xiaohui,STAT 510: Mathematical Statistics,Mathematical Statistics,4.0,0.0,[],[],8.0,3.4,0.22321428571428573,0.19642857142857142,0.1875,0.19642857142857142,0.08928571428571429,0.0625,0.008928571428571428,0.017857142857142856,0.0,0.0,0.0,0.0,0.017857142857142856,"['fa2021', 'fa2022', 'sp2023']",3.0,,3,112.0,3.512053571428571,0,False
Dalpiaz,David,STAT 510: Mathematical Statistics,Mathematical Statistics,10.0,1.0,[],[],30.0,3.3,0.140625,0.34375,0.09375,0.109375,0.109375,0.03125,0.09375,0.03125,0.015625,0.015625,0.0,0.0,0.015625,['sp2022'],1.0,,1,64.0,3.38515625,0,False
Chronopoulou,Alexandra,STAT 510: Mathematical Statistics,Mathematical Statistics,11.0,2.0,[],[],24.0,3.4,0.2764227642276423,0.2926829268292683,0.032520325203252036,0.06504065040650407,0.12195121951219512,0.032520325203252036,0.04065040650406504,0.07317073170731707,0.008130081300813009,0.016260162601626018,0.0,0.0,0.04065040650406504,"['fa2023', 'fa2024', 'sp2024', 'fa2025']",3.0,,3,123.0,3.34130081300813,0,True
Dalpiaz,David,STAT 510: Mathematical Statistics I,Mathematical Statistics I,10.0,1.0,[],[],30.0,3.3,0.10344827586206896,0.27586206896551724,0.2413793103448276,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,"['sp2021', 'fa2020']",1.0,,2,29.0,3.3682758620689652,0,False
Chen,Yuguo,STAT 525: Computational Statistics,Computational Statistics,7.0,0.0,[],[],6.0,3.5,0.0,0.7142857142857143,0.08571428571428572,0.0,0.11428571428571428,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,"['fa2018', 'sp2017', 'sp2020', 'sp2023']",4.0,,4,35.0,3.724285714285714,0,False
Wang,Shulei,STAT 525: Computational Statistics,Computational Statistics,1.0,0.0,[],[],28.0,2.9,0.38095238095238093,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,"['fa2022', 'sp2021', 'sp2022']",1.0,,3,21.0,3.715238095238095,0,True
Liu,Jingbo,STAT 527: Advanced Regression Analysis,Advanced Regression Analysis,0.0,0.0,[],[],0.0,,0.384,0.392,0.136,0.048,0.008,0.016,0.008,0.0,0.0,0.008,0.0,0.0,0.0,"['fa2021', 'fa2022', 'fa2023', 'fa2024', 'fa2025']",4.0,,4,125.0,3.8589599999999997,0,True
Quan,Zhiyu,STAT 541: Advanced Predictive Analytics,Advanced Predictive Analytics,0.0,0.0,[],[],0.0,,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,"['sp2024', 'sp2023', 'sp2025']",1.0,,2,21.0,3.317619047619048,0,False
Zhu,Ruoqing,STAT 542: Statistical Learning,Statistical Learning,3.0,0.0,[],[],28.0,3.2,0.11607142857142858,0.5625,0.20535714285714285,0.05357142857142857,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.017857142857142856,"['fa2016', 'fa2019', 'fa2020', 'sp2018', 'sp2020', 'sp2021', 'sp2022', 'fa2017']",7.0,,8,112.0,3.762410714285714,0,False
Liu,Jingbo,STAT 542: Statistical Learning,Statistical Learning,0.0,0.0,[],[],0.0,,0.6160714285714286,0.21428571428571427,0.08928571428571429,0.026785714285714284,0.03571428571428571,0.008928571428571428,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,"['sp2023', 'sp2024', 'fa2025', 'sp2025']",2.0,,2,112.0,3.8900892857142857,0,True
Liang,Feng,STAT 542: Statistical Learning,Statistical Learning,0.0,0.0,[],[],15.0,3.5,0.0,0.7399103139013453,0.14798206278026907,0.03139013452914798,0.02242152466367713,0.03587443946188341,0.0,0.008968609865470852,0.004484304932735426,0.0,0.0,0.0,0.008968609865470852,"['fa2018', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'sp2017', 'sp2019', 'fa2020']",7.0,,8,223.0,3.7957399103139013,0,False
Zhu,Ruoqing,STAT 546: Machine Learning in Data Science,Machine Learning in Data Science,3.0,0.0,[],[],28.0,3.2,0.09302325581395349,0.5813953488372093,0.20930232558139536,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,"['sp2024', 'fa2025']",1.0,,1,43.0,3.7604651162790703,0,True
Liang,Feng,STAT 546: Machine Learning in Data Science,Machine Learning in Data Science,0.0,0.0,[],[],15.0,3.5,0.09302325581395349,0.5813953488372093,0.20930232558139536,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,['sp2024'],1.0,,1,43.0,3.7604651162790703,0,False
Park,Trevor,STAT 571: Multivariate Analysis,Multivariate Analysis,8.0,0.0,[],[],7.0,4.7,0.1875,0.3125,0.15625,0.125,0.125,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2018', 'fa2019', 'fa2020', 'fa2021', 'fa2017', 'fa2022', 'fa2023', 'fa2024']",4.0,,8,32.0,3.5831249999999994,0,False
Li,Xinran,STAT 575: Large Sample Theory,Large Sample Theory,1.0,1.0,[],[],0.0,,0.2727272727272727,0.5,0.18181818181818182,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['sp2021', 'sp2022']",1.0,,2,22.0,3.9095454545454547,0,False
Liu,Jingbo,STAT 578: High-Dimensional Statistics,High-Dimensional Statistics,0.0,0.0,[],[],0.0,,0.7727272727272727,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,['sp2021'],1.0,,1,22.0,3.8790909090909094,0,False
Johnson,Blake,TAM 195: Mechanics in the Modern World,Mechanics in the Modern World,3.0,0.0,[],[],18.0,3.2,0.08860759493670886,0.2848101265822785,0.22784810126582278,0.1518987341772152,0.10126582278481013,0.03164556962025317,0.02531645569620253,0.02531645569620253,0.006329113924050633,0.0189873417721519,0.006329113924050633,0.006329113924050633,0.02531645569620253,"['fa2016', 'fa2019', 'fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024', 'fa2017', 'fa2025']",7.0,,8,158.0,3.38,0,True
Chang,Wayne,TAM 201: Mechanics for Technol & Mgmt,Mechanics for Technol &amp; Mgmt,5.0,0.0,[],[],20.0,3.8,0.0,0.6923076923076923,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['fa2019', 'fa2020', 'fa2021', 'fa2022']",3.0,,4,26.0,3.7823076923076924,0,False
Krishnan,Gautham,TAM 210: Introduction to Statics,Introduction to Statics,0.0,0.0,[],[],0.0,,0.23129251700680273,0.3129251700680272,0.12244897959183673,0.10884353741496598,0.06802721088435375,0.06802721088435375,0.04081632653061224,0.02040816326530612,0.0,0.0,0.006802721088435374,0.006802721088435374,0.013605442176870748,['sp2024'],1.0,,1,147.0,3.5217006802721085,0,False
Admal,Nikhil,TAM 210: Introduction to Statics,Introduction to Statics,1.0,0.0,[],[],0.0,,0.09596928982725528,0.2437619961612284,0.14395393474088292,0.12284069097888675,0.1420345489443378,0.08061420345489444,0.05182341650671785,0.046065259117082535,0.02111324376199616,0.01727447216890595,0.009596928982725527,0.007677543186180422,0.01727447216890595,"['fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024']",5.0,,5,521.0,3.223493282149712,0,False
Chang,Wayne,TAM 210: Introduction to Statics,Introduction to Statics,5.0,0.0,[],[],20.0,3.8,0.08560311284046693,0.29961089494163423,0.13618677042801555,0.10894941634241245,0.12840466926070038,0.08949416342412451,0.0311284046692607,0.04669260700389105,0.01556420233463035,0.011673151750972763,0.023346303501945526,0.007782101167315175,0.01556420233463035,"['fa2018', 'fa2019', 'fa2020', 'fa2021', 'sp2019', 'sp2022', 'fa2017', 'sp2021']",6.0,,8,257.0,3.2636186770428015,0,False
Juarez,Gabriel,TAM 210: Introduction to Statics,Introduction to Statics,5.0,0.0,[],[],17.0,4.6,0.17937219730941703,0.26681614349775784,0.16367713004484305,0.12331838565022421,0.11883408071748879,0.04932735426008968,0.03587443946188341,0.02914798206278027,0.011210762331838564,0.006726457399103139,0.006726457399103139,0.0,0.008968609865470852,"['fa2016', 'fa2022', 'fa2023', 'sp2023', 'fa2017']",4.0,,5,446.0,3.4605829596412554,0,False
Halloran,Kellie,TAM 210: Introduction to Statics,Introduction to Statics,1.0,0.0,[],[],0.0,,0.20540540540540542,0.33513513513513515,0.15675675675675677,0.10270270270270271,0.08648648648648649,0.05405405405405406,0.032432432432432434,0.010810810810810811,0.0,0.005405405405405406,0.005405405405405406,0.0,0.005405405405405406,"['fa2024', 'fa2025', 'sp2025']",1.0,,1,185.0,3.593027027027028,0,True
Juarez,Gabriel,TAM 211: Statics,Statics,5.0,0.0,[],[],17.0,4.6,0.07962529274004684,0.22716627634660422,0.16627634660421545,0.11007025761124122,0.14988290398126464,0.07494145199063232,0.05620608899297424,0.06088992974238876,0.02576112412177986,0.0117096018735363,0.02107728337236534,0.00702576112412178,0.00936768149882904,"['fa2016', 'fa2022', 'fa2023', 'sp2023', 'fa2017']",4.0,,5,427.0,3.1907962529274005,0,False
Chang,Wayne,TAM 211: Statics,Statics,5.0,0.0,[],[],20.0,3.8,0.032520325203252036,0.1951219512195122,0.07723577235772358,0.12195121951219512,0.14227642276422764,0.06097560975609756,0.1016260162601626,0.0975609756097561,0.024390243902439025,0.036585365853658534,0.036585365853658534,0.012195121951219513,0.06097560975609756,"['fa2018', 'fa2019', 'fa2020', 'fa2021', 'sp2019', 'sp2022', 'fa2017', 'sp2021']",6.0,,8,246.0,2.755813008130081,0,False
Halloran,Kellie,TAM 211: Statics,Statics,1.0,0.0,[],[],0.0,,0.09550561797752809,0.25842696629213485,0.16292134831460675,0.17415730337078653,0.11797752808988764,0.05056179775280899,0.05056179775280899,0.03932584269662921,0.011235955056179775,0.011235955056179775,0.0056179775280898875,0.0,0.02247191011235955,"['fa2024', 'fa2025', 'sp2025']",1.0,,1,178.0,3.3183146067415734,0,True
Krishnan,Gautham,TAM 211: Statics,Statics,0.0,0.0,[],[],0.0,,0.06299212598425197,0.18110236220472442,0.07874015748031496,0.11023622047244094,0.13385826771653545,0.11811023622047244,0.07874015748031496,0.08661417322834646,0.07086614173228346,0.023622047244094488,0.015748031496062992,0.0,0.03937007874015748,['sp2024'],1.0,,1,127.0,2.8715748031496062,0,False
Admal,Nikhil,TAM 211: Statics,Statics,1.0,0.0,[],[],0.0,,0.06965174129353234,0.17412935323383086,0.14096185737976782,0.13432835820895522,0.15920398009950248,0.08955223880597014,0.06467661691542288,0.0779436152570481,0.029850746268656716,0.01824212271973466,0.011608623548922056,0.008291873963515755,0.02155887230514096,"['fa2020', 'fa2021', 'fa2022', 'fa2023', 'fa2024']",5.0,,5,603.0,3.054344941956882,0,False
West,Matthew,TAM 212: Introductory Dynamics,Introductory Dynamics,4.0,1.0,['Grainger College of Engineering - Collins Award for Innovative Teaching'],[],16.0,4.4,0.07261904761904762,0.1595238095238095,0.12976190476190477,0.1357142857142857,0.1392857142857143,0.09642857142857143,0.09285714285714286,0.06428571428571428,0.034523809523809526,0.01904761904761905,0.023809523809523808,0.007142857142857143,0.025,"['fa2016', 'fa2021', 'sp2018', 'sp2019', 'sp2020', 'sp2021', 'sp2022', 'sp2023', 'fa2025', 'sp2025']",8.0,,8,840.0,2.9885595238095237,1,True
Chadha,Charul,TAM 212: Introductory Dynamics,Introductory Dynamics,0.0,0.0,[],[],0.0,,0.10697674418604651,0.13023255813953488,0.07441860465116279,0.13953488372093023,0.13023255813953488,0.15348837209302327,0.07441860465116279,0.09767441860465116,0.04186046511627907,0.013953488372093023,0.013953488372093023,0.004651162790697674,0.018604651162790697,['sp2023'],1.0,,1,215.0,2.961395348837209,0,False
Golecki,Thomas,TAM 212: Introductory Dynamics,Introductory Dynamics,1.0,0.0,[],[],0.0,,0.087527352297593,0.16630196936542668,0.10722100656455143,0.11816192560175055,0.15973741794310722,0.08971553610503283,0.07658643326039387,0.07439824945295405,0.0350109409190372,0.0437636761487965,0.019693654266958426,0.006564551422319475,0.015317286652078774,"['fa2023', 'sp2024', 'sp2025']",2.0,,2,457.0,2.9890590809628006,0,False
Ertekin,Elif,TAM 212: Introductory Dynamics,Introductory Dynamics,4.0,2.0,['Grainger College of Engineering - Everitt Award for Teaching Excellence'],[],0.0,,0.07469512195121951,0.15396341463414634,0.13719512195121952,0.1402439024390244,0.13414634146341464,0.10213414634146341,0.08231707317073171,0.07926829268292683,0.03201219512195122,0.013719512195121951,0.019817073170731708,0.010670731707317074,0.019817073170731708,"['sp2017', 'sp2020', 'sp2021', 'sp2022', 'sp2024']",5.0,,5,656.0,3.0092987804878044,1,False
Matlack,Kathryn,TAM 212: Introductory Dynamics,Introductory Dynamics,3.0,0.0,[],[],0.0,,0.03783783783783784,0.15675675675675677,0.12702702702702703,0.11351351351351352,0.15945945945945947,0.10270270270270271,0.05945945945945946,0.11081081081081082,0.043243243243243246,0.02972972972972973,0.021621621621621623,0.016216216216216217,0.021621621621621623,"['fa2020', 'fa2022', 'fa2024', 'sp2018', 'sp2019', 'fa2018']",5.0,,6,370.0,2.879567567567568,0,False
Whitman,Joshua,TAM 251: Introductory Solid Mechanics,Introductory Solid Mechanics,0.0,0.0,[],[],0.0,,0.07086614173228346,0.09448818897637795,0.14173228346456693,0.14173228346456693,0.11811023622047244,0.08661417322834646,0.07874015748031496,0.07874015748031496,0.03937007874015748,0.031496062992125984,0.023622047244094488,0.05511811023622047,0.03937007874015748,['sp2023'],1.0,,1,127.0,2.7482677165354334,0,False
Luetkemeyer,Callan,TAM 251: Introductory Solid Mechanics,Introductory Solid Mechanics,0.0,1.0,[],[],0.0,,0.14935064935064934,0.15584415584415584,0.13636363636363635,0.14935064935064934,0.13636363636363635,0.1038961038961039,0.045454545454545456,0.05194805194805195,0.05194805194805195,0.006493506493506494,0.006493506493506494,0.006493506493506494,0.0,"['sp2024', 'sp2025']",1.0,,1,154.0,3.2211038961038962,0,False
Mercer,Brian,TAM 251: Introductory Solid Mechanics,Introductory Solid Mechanics,14.0,0.0,[],[],17.0,4.5,0.08971962616822429,0.13457943925233645,0.11775700934579439,0.10841121495327102,0.12149532710280374,0.1102803738317757,0.0691588785046729,0.102803738317757,0.029906542056074768,0.04299065420560748,0.026168224299065422,0.013084112149532711,0.03364485981308411,"['fa2019', 'fa2020', 'sp2019', 'sp2021', 'sp2022']",6.0,,5,535.0,2.85811214953271,0,False
Faghir Hagh,Varda,TAM 251: Introductory Solid Mechanics,Introductory Solid Mechanics,0.0,0.0,[],[],0.0,,0.20909090909090908,0.15454545454545454,0.19090909090909092,0.09545454545454546,0.10909090909090909,0.11363636363636363,0.05454545454545454,0.022727272727272728,0.022727272727272728,0.01818181818181818,0.004545454545454545,0.004545454545454545,0.0,"['sp2024', 'sp2025']",1.0,,1,220.0,3.346,0,False
Jetti,Yaswanth,TAM 251: Introductory Solid Mechanics,Introductory Solid Mechanics,0.0,0.0,[],[],0.0,,0.2331288343558282,0.2147239263803681,0.07975460122699386,0.15337423312883436,0.08588957055214724,0.04294478527607362,0.0,0.04294478527607362,0.0736196319018405,0.012269938650306749,0.03067484662576687,0.024539877300613498,0.006134969325153374,['fa2023'],1.0,,1,163.0,3.2394478527607355,0,False
Golecki,Thomas,TAM 251: Introductory Solid Mechanics,Introductory Solid Mechanics,1.0,0.0,[],[],0.0,,0.11290322580645161,0.2903225806451613,0.12365591397849462,0.0913978494623656,0.15591397849462366,0.07526881720430108,0.03763440860215054,0.03763440860215054,0.026881720430107527,0.010752688172043012,0.005376344086021506,0.010752688172043012,0.021505376344086023,"['fa2024', 'fa2025']",1.0,,1,186.0,3.2745161290322584,0,True
Chang,Wayne,TAM 251: Introductory Solid Mechanics,Introductory Solid Mechanics,5.0,0.0,[],[],20.0,3.8,0.054,0.218,0.086,0.118,0.118,0.08,0.062,0.09,0.058,0.028,0.028,0.016,0.044,"['fa2021', 'fa2022', 'sp2020', 'sp2023']",4.0,,4,500.0,2.8614399999999995,0,False
Jasiuk,Iwona,TAM 251: Introductory Solid Mechanics,Introductory Solid Mechanics,1.0,0.0,[],[],9.0,1.5,0.058823529411764705,0.11764705882352941,0.13445378151260504,0.058823529411764705,0.11764705882352941,0.09243697478991597,0.12605042016806722,0.1092436974789916,0.058823529411764705,0.04201680672268908,0.03361344537815126,0.01680672268907563,0.03361344537815126,['sp2021'],1.0,,1,119.0,2.7061344537815124,0,False
Johnson,Blake,TAM 252: Solid Mechanics Design,Solid Mechanics Design,3.0,0.0,[],[],18.0,3.2,0.04878048780487805,0.32926829268292684,0.1951219512195122,0.17073170731707318,0.10975609756097561,0.08536585365853659,0.04878048780487805,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,"['sp2017', 'sp2019', 'sp2020', 'sp2022', 'sp2023', 'sp2024', 'sp2018', 'sp2025']",6.0,,7,82.0,3.475853658536586,0,False
Constante Amores,Cristian,TAM 335: Introductory Fluid Mechanics,Introductory Fluid Mechanics,0.0,0.0,[],[],0.0,,0.07407407407407407,0.2345679012345679,0.30864197530864196,0.16049382716049382,0.08641975308641975,0.037037037037037035,0.04938271604938271,0.037037037037037035,0.0,0.0,0.012345679012345678,0.0,0.0,['fa2024'],1.0,,1,81.0,3.4613580246913576,0,False
Tang,Ke,TAM 335: Introductory Fluid Mechanics,Introductory Fluid Mechanics,10.0,2.0,[],[],0.0,,0.11299435028248588,0.11299435028248588,0.18926553672316385,0.1271186440677966,0.12994350282485875,0.062146892655367235,0.059322033898305086,0.062146892655367235,0.05649717514124294,0.02824858757062147,0.00847457627118644,0.011299435028248588,0.03954802259887006,"['fa2021', 'fa2023', 'fa2024', 'sp2022', 'sp2023', 'sp2025', 'fa2025']",6.0,,5,354.0,2.9881073446327684,0,True
Hamid,Md,TAM 335: Introductory Fluid Mechanics,Introductory Fluid Mechanics,0.0,0.0,[],[],0.0,,0.13636363636363635,0.1590909090909091,0.18181818181818182,0.045454545454545456,0.13636363636363635,0.06818181818181818,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.022727272727272728,['sp2024'],1.0,,1,44.0,2.9779545454545455,0,False
Liebenberg,Leon,TAM 335: Introductory Fluid Mechanics,Introductory Fluid Mechanics,15.0,1.0,['Grainger College of Engineering - Rose Award for Teaching Excellence'],[],56.0,4.3,0.125,0.1975806451612903,0.22983870967741934,0.12096774193548387,0.08064516129032258,0.10887096774193548,0.05241935483870968,0.016129032258064516,0.012096774193548387,0.020161290322580645,0.008064516129032258,0.012096774193548387,0.016129032258064516,"['fa2019', 'fa2020', 'fa2021', 'fa2022']",5.0,,4,248.0,3.286854838709677,1,False
Singh,Bakhshish,TAM 335: Introductory Fluid Mechanics,Introductory Fluid Mechanics,0.0,0.0,[],[],0.0,,0.04424778761061947,0.1415929203539823,0.17699115044247787,0.12389380530973451,0.12389380530973451,0.09734513274336283,0.07079646017699115,0.10619469026548672,0.04424778761061947,0.035398230088495575,0.035398230088495575,0.0,0.0,['fa2023'],1.0,,1,113.0,2.970796460176991,0,False
Stephani,Kelly,TAM 335: Introductory Fluid Mechanics,Introductory Fluid Mechanics,2.0,0.0,[],[],0.0,,0.0,0.5454545454545454,0.18181818181818182,0.05454545454545454,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.09090909090909091,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,"['sp2018', 'sp2024', 'sp2020']",2.0,,3,55.0,3.5156363636363634,0,False
